date,text,url,title,source_domain,authors,description,language
2025-03-22,"RCB funny memes went viral on social media after Royal Challengers Bengaluru outplayed Kolkata Knight Riders by seven wickets in the first match of IPL 2025. Rajat Patidar had a splendid start to life as RCB captain as his side dished out an all-round performance, first with the ball and then with the bat in hand to down the defending champions in the season opener. Krunal Pandya led a superb bowling effort, taking three wickets while Phil Salt (56) and Virat Kohli (59*) struck stellar half-centuries as RCB won the match in 16.2 overs. Krunal Pandya was adjudged Player of the Match for his figures of 3/29. Fan Breaches Security, Touches Virat Kohli's Feet After Invading Pitch at Eden Gardens During KKR vs RCB IPL 2025 Match (See Pics and Videos).
RCB in First 10 Overs of First Innings vs Last 10 Overs
RCB Bowling unit: first ten overs last ten overs. pic.twitter.com/wsiHgEh86n — TukTuk Academy (@TukTuk_Academy) March 22, 2025
'RCB Starting IPL 18 With a Bang'
RCB starting 'IPL 18' with a bang pic.twitter.com/62aOL21Fbi — Sagar (@sagarcasm) March 22, 2025
RCB Fans After This Performance
RCB fans after seeing their team performance today pic.twitter.com/447Ytp1yAk — SwatKat💃 (@swatic12) March 22, 2025
True!
KKR should never let the openers go to RCB. History hasn't been kind when that has happened. pic.twitter.com/j54ReoJ2a3 — Manya (@CSKian716) March 22, 2025
RCB vs Varun Chakaravarthy Today
KKR vs RCB Today
'Brendon McCullum and Jos Buttler After Watching Phil Salt for RCB'
Phil Salt scoring in Eden Gardens but against KKR. Absolute cinema#KKRvsRCB pic.twitter.com/510KQ5GfJB — Rajabets 🇮🇳👑 (@rajabetsindia) March 22, 2025
Non-RCB Fans Right Now
Agle 2 mahine Gen Gold Gen Bold sunna padega pic.twitter.com/gRMk4jQ9ja — Sagar (@sagarcasm) March 22, 2025
(SocialLY brings you all the latest breaking news, viral trends and information from social media world, including Twitter (X), Instagram and Youtube. The above post is embeded directly from the user's social media account and LatestLY Staff may not have modified or edited the content body. The views and facts appearing in the social media post do not reflect the opinions of LatestLY, also LatestLY does not assume any responsibility or liability for the same.)",https://www.latestly.com/socially/sports/cricket/rcb-funny-memes-go-viral-after-royal-challengers-bengaluru-defeat-kolkata-knight-riders-by-seven-wickets-in-first-match-of-ipl-2025-6728341.html,RCB Funny Memes Go Viral After Royal Challengers Bengaluru Defeat Kolkata Knight Riders by Seven Wickets in First Match of IPL 2025,www.latestly.com,Team Latestly,"Fans shared a lot of RCB funny memes on social media, expressing their reactions to the Rajat Patidar-led side outclassing KKR in the IPL 2025 opener. Virat Kohli, Phil Salt and Krunal Pandya were among the star performers as RCB started IPL 2025 on a high. 
🏏 RCB Funny Memes Go Viral After Royal Challengers Bengaluru Defeat Kolkata Knight Riders by Seven Wickets in First Match of IPL 2025.",en
2025-03-22,"A horrifying incident has emerged from Saharanpur, Uttar Pradesh, where BJP leader Yogesh Rohilla shot his wife and three children using his licensed pistol. The tragic attack resulted in the deaths of all three children, while his wife remains in critical condition. Following the shooting, police swiftly responded and apprehended Rohilla. Authorities are investigating the motive behind the crime and have secured the crime scene for further examination. The injured wife has been rushed to a hospital for urgent medical care. The shocking case has sent shockwaves through the local community, and police officials are expected to release more details as the investigation progresses. Saharanpur: Man Stands and Dances on Seat of Moving Bike, Police Take Action After Video Goes Viral.
BJP Leader Yogesh Rohilla Shoots Wife, 3 Children; Kids Dead
(SocialLY brings you all the latest breaking news, viral trends and information from social media world, including Twitter (X), Instagram and Youtube. The above post is embeded directly from the user's social media account and LatestLY Staff may not have modified or edited the content body. The views and facts appearing in the social media post do not reflect the opinions of LatestLY, also LatestLY does not assume any responsibility or liability for the same.)",https://www.latestly.com/socially/india/news/saharanpur-horror-bjp-leader-yogesh-rohilla-shoots-wife-3-children-kids-dead-wife-critical-arrested-watch-video-6727500.html,"Saharanpur Horror: BJP Leader Yogesh Rohilla Shoots Wife, 3 Children; Kids Dead, Wife Critical (Watch Video)",www.latestly.com,Team Latestly,"BJP leader Yogesh Rohilla shot his wife and three children in Saharanpur, killing the kids while his wife remains critical. Police arrested him, and an investigation is underway into the shocking crime. 📰 Saharanpur Horror: BJP Leader Yogesh Rohilla Shoots Wife, 3 Children; Kids Dead, Wife Critical (Watch Video).",en
2025-03-22,"George Foreman, world heavyweight boxing champion and Olympic gold medalist who later became an entrepreneur known for the indoor grills that bore his name, died Friday at 76.

""Our hearts are broken,"" an announcement on Foreman's Instagram page read.

""With profound sorrow, we announce the passing of our beloved George Edward Foreman Sr. who peacefully departed on March 21, 2025 surrounded by loved ones,"" it read.

A cause of death was not provided.

Foreman, known as ""Big George,"" won an Olympic gold medal in boxing at the 1968 Olympic Games in Mexico City when he was 19 years old.

He won the world heavyweight championship five years later in a stunning knockout of Joe Frazier in two rounds in 1973, but he lost it to Muhammad Ali the next year in the famous ""Rumble in the Jungle.""

But Foreman was not finished. At 45, Foreman reclaimed the heavyweight title in 1994 when he beat Michael Moorer — a comeback that made him the oldest boxer to win the championship.

Foreman retired from boxing in 1977 and became a born-again Christian. He said in his biography on his website that he had a religious experience in a dressing room after losing in a decision to Jimmy Young on March 17, 1977, in Puerto Rico.

He was ordained as a minister the next year, founded the Church of the Lord Jesus Christ in 1980, and in 1984 founded the nonprofit George Foreman Youth and Community Center in Houston.

Foreman returned to boxing in 1987, a decade after he retired.

He was also known as an entrepreneur for the ""George Foreman Grill"" — officially called the George Foreman Lean Mean Grilling Machine.

More than 100 million were sold worldwide, according to Foreman's website, and he became a fixture on television programs promoting the device in an apron.",https://www.cnbc.com/2025/03/22/george-foreman-heavyweight-boxing-champion-dies-at-76.html,"George Foreman, heavyweight boxing champion, dies at 76",http://www.cnbc.com,,,
